|Unnamed: 0|x|y|labels|Cluster
320|320|-1.8274439573287964|-15.853937149047852|gelb,|C9
321|321|-7.413817882537843|-13.405499458312988|rosa|C9
322|322|21.724672317504886|6.576581001281737|Quark|C2
323|323|21.41149139404297|5.845581531524657|Maiskolben|C2
324|324|14.514115333557127|-3.7798140048980713|Majoran|C3
325|325|-9.121257781982422|-12.637239456176758|laktosefreie|C9
326|326|-19.124515533447266|8.584028244018555|Verzieren|C6
327|327|12.95125675201416|-7.829357147216798|Kerne|C3
328|328|16.679183959960938|-0.03891092538833618|Kugel(n)|C3
329|329|22.94096755981445|9.38343334197998|Vanilleschote|C2
330|330|22.70458030700684|11.373326301574707|Maronen|C2
331|331|-17.873226165771484|15.225324630737305|Milch|C8
332|332|20.47200965881348|4.985558032989502|Mineralwasser|C2
333|333|2.898068189620972|-14.485036849975586|Mini|C5
334|334|-17.487462997436527|-2.2016074657440186|Mozzarella|C0
335|335|10.845436096191406|-10.387639999389648|Muskat|C5
336|336|-10.098410606384276|-12.864298820495605|Muskatnuss|C9
337|337|7.932971000671388|-11.87960147857666|Naturjoghurt|C5
338|338|22.48370361328125|8.697514533996582|kurze|C2
339|339|5.004539489746094|-14.113357543945312|Sevilla|C5
340|340|17.091129302978516|-1.5029597282409668|Orangensaft|C3
341|341|5.554418563842773|-14.360365867614744|Oregano|C5
342|342|4.92590856552124|-13.030888557434082|(rot,|C5
343|343|23.54794692993164|12.386114120483398|Paprikapulver|C2
344|344|-12.851173400878904|-11.026606559753418|Paprikaschote|C7
345|345|9.62210464477539|-11.91891384124756|Paprikaschoten|C5
346|346|-8.152851104736326|-13.785933494567873|rot)|C9
347|347|8.385053634643555|-10.760030746459961|(alternativ|C5
348|348|14.83493709564209|-4.651759624481201|Walnüsse|C3
349|349|2.2553181648254395|-15.886924743652346|Peperoni|C5
350|350|4.19835901260376|-13.87531566619873|Pfefferkörner|C5
351|351|20.784725189208984|4.4147372245788565|Pflanzenöl|C2
352|352|9.322636604309082|-10.460344314575195|Pistazien|C5
353|353|22.443315505981445|11.07789707183838|Preiselbeeren|C2
354|354|-3.639436960220337|-14.74368667602539|Puddingpulver|C9
355|355|-16.69803810119629|-4.3836402893066415|Puderzucker|C0
356|356|-17.904449462890625|-4.1242761611938485|frei|C0
357|357|-18.938770294189453|5.233253002166748|natives|C6
358|358|5.62266731262207|-14.226236343383787|Ziegenkäse|C5
359|359|-16.636150360107422|17.856708526611328|BIO|C1
360|360|17.36927604675293|-2.1213622093200684|Fenchel|C3
361|361|1.4484871625900269|-15.80498504638672|Extra|C5
362|362|-11.993948936462402|-11.00805377960205|Schmand|C7
363|363|-16.690933227539062|-6.534073352813722|Schnittlauch|C7
364|364|-6.105976581573486|-14.70987606048584|Weiße|C9
365|365|-7.036017894744872|-14.822336196899414|Weintrauben|C9
366|366|-17.54166603088379|-2.548086881637573|grüne|C0
367|367|15.563966751098633|-4.009182929992677|Zwiebeln|C3
368|368|-10.189659118652344|-12.400456428527832|Vollmilchschokolade|C9
