nameId,name,amount,unit,unitId,frequency
56732," REWE Bio Sonnenblumenöl
                                        ",1, EL,4,3447
56734," REWE Feine Welt Andalusien Baena DOP
                                        ",3, EL,4,3447
56736," trockener Weißwein
                                        ",3, EL,4,3447
56741," Olivenöl
                                        ",2, EL,4,3447
56761," ja! Olivenöl Extra Nativ
                                        ",4, EL,4,3447
56771," Anis (gemahlen)
                                        ",1, EL,4,3447
56772," Tomatenmark
                                        ",2, EL,4,3447
56776," Sojasauce
                                        ",3, EL,4,3447
56789," Schnittlauch
                                        ",3, EL,4,3447
56790," Koriander
                                        ",3, EL,4,3447
56791," Minze
                                        ",1, EL,4,3447
56797," Sesamöl
                                        ",6, EL,4,3447
56804," Sesam
                                        ",4, EL,4,3447
56812," Kürbiskerne
                                        ",2, EL,4,3447
56817," Haferflocken
                                        ",2, EL,4,3447
56819," Rapsöl
                                        ",2, EL,4,3447
56840," Rapsöl
                                        ",3, EL,4,3447
56843," Sojasoße
                                        ",4, EL,4,3447
56844," Sesamöl
                                        ",1, EL,4,3447
56859," Balsamico bianco
                                        ",2, EL,4,3447
56860," Olivenöl
                                        ",4, EL,4,3447
56864," Rapsöl
                                        ",2, EL,4,3447
56877," Öl
                                        ",4, EL,4,3447
56885," gerösteter Sesam
                                        ",2, EL,4,3447
56890," Erdnussbutter
                                        ",6, EL,4,3447
56895," Olivenöl
                                        ",2, EL,4,3447
56914," Olivenöl
                                        ",2, EL,4,3447
56915," Tomatenmark
                                        ",1, EL,4,3447
56920," Sesamöl
                                        ",1, EL,4,3447
56921," Sesamsamen
                                        ",2, EL,4,3447
56929," Balsamicoessig
                                        ",2, EL,4,3447
56932," Olivenöl
                                        ",4, EL,4,3447
56934," Rapsöl
                                        ",4, EL,4,3447
56937," REWE Bio Akazienhonig
                                        ",2, EL,4,3447
56944," Öl
                                        ",6, EL,4,3447
56945," REWE Beste Wahl Ziegenfrischkäse
                                        ",4, EL,4,3447
56950," Butter
                                        ",3, EL,4,3447
56953," vegane Margarine
                                        ",2, EL,4,3447
56957," helle Misopaste
                                        ",1, EL,4,3447
56959," Hefeflocken
                                        ",4, EL,4,3447
56960," Tapiokastärke
                                        ",3, EL,4,3447
56964," Öl
                                        ",2, EL,4,3447
56970," Crème fraîche
                                        ",2, EL,4,3447
56984," Butter
                                        ",1, EL,4,3447
56985," Weizenmehl, Type 405 (z. B. von ja!)
                                        ",2, EL,4,3447
57000," Speisestärke
                                        ",1, EL,4,3447
57010," Rapsöl
                                        ",4, EL,4,3447
57011," Apfelsaft
                                        ",4, EL,4,3447
57012," Apfelessig
                                        ",2, EL,4,3447
57013," grober Senf
                                        ",1, EL,4,3447
57021," Olivenöl
                                        ",4, EL,4,3447
57033," Olivenöl
                                        ",4, EL,4,3447
57034," Balsamico Creme
                                        ",1, EL,4,3447
57039," Semmelbrösel
                                        ",10, EL,4,3447
57041," Sonnenblumenöl
                                        ",2, EL,4,3447
57045," Olivenöl
                                        ",2, EL,4,3447
57052," Olivenöl
                                        ",3, EL,4,3447
57053," Balsamico hell
                                        ",1, EL,4,3447
57061," Apfelessig
                                        ",2, EL,4,3447
57062," Walnussöl
                                        ",4, EL,4,3447
57066," Joghurt
                                        ",3, EL,4,3447
57071," REWE Bio Agavendicksaft
                                        ",2, EL,4,3447
57072," REWE Bio Natives Olivenöl
                                        ",1, EL,4,3447
57083," Olivenöl
                                        ",3, EL,4,3447
57094," Olivenöl
                                        ",3, EL,4,3447
57103," BBQ Gewürz (z. B. Magic Dust Ankerkraut)
                                        ",1, EL,4,3447
57105," Kräutersalz (z. B. von Ankerkraut)
                                        ",1, EL,4,3447
57135," Olivenöl
                                        ",3, EL,4,3447
57149," rosa Pfeffer
                                        ",2, EL,4,3447
57160," Öl
                                        ",1, EL,4,3447
57162," Sonnenblumenkerne
                                        ",3, EL,4,3447
57163," Schnittlauchröllchen
                                        ",2, EL,4,3447
57166," Mehl
                                        ",1, EL,4,3447
57167," Öl
                                        ",1, EL,4,3447
57173," Remoulade
                                        ",4, EL,4,3447
57180," Öl
                                        ",2, EL,4,3447
57186," Agavendicksaft
                                        ",1, EL,4,3447
57188," weiße Sesamsaat geschält
                                        ",2, EL,4,3447
57189," schwarze Sesamsaat
                                        ",2, EL,4,3447
57195," Öl
                                        ",6, EL,4,3447
57206," Salz
                                        ",1, EL,4,3447
57207," Apfelessig
                                        ",2, EL,4,3447
57208," Butter
                                        ",2, EL,4,3447
57209," Haferflocken
                                        ",3, EL,4,3447
30246," Milch
                                        ",150, ml,8,1605
30266," Hafermilch
                                        ",180, ml,8,1605
30288," Schlagsahne
                                        ",60, ml,8,1605
30307," Bananensaft
                                        ",100, ml,8,1605
30311," Sahne
                                        ",350, ml,8,1605
30334," Tonic Water
                                        ",150, ml,8,1605
30336," Milch
                                        ",175, ml,8,1605
30359," Brühe
                                        ",200, ml,8,1605
30374," Hühnerbrühe
                                        ",200, ml,8,1605
30389," Gemüsebrühe
                                        ",800, ml,8,1605
30415," Sojasoße
                                        ",70, ml,8,1605
30433," Milch
                                        ",250, ml,8,1605
30446," Wasser
                                        ",60, ml,8,1605
30447," Schlagsahne
                                        ",200, ml,8,1605
30474," Wasser
                                        ",70, ml,8,1605
30476," Milch
                                        ",90, ml,8,1605
30483," Barbecuesoße
                                        ",100, ml,8,1605
30491," Milch
                                        ",100, ml,8,1605
30527," Brühe
                                        ",125, ml,8,1605
30528," Milch
                                        ",125, ml,8,1605
30550," Gemüsebrühe
                                        ",100, ml,8,1605
30571," Wasser
                                        ",500, ml,8,1605
30588," Milch
                                        ",150, ml,8,1605
30597," Buttermilch
                                        ",400, ml,8,1605
30603," Sonnenblumenöl
                                        ",90, ml,8,1605
30604," warmes Wasser
                                        ",250, ml,8,1605
30626," Salsa Dip
                                        ",100, ml,8,1605
30643," Milch
                                        ",100, ml,8,1605
30644," Mineralwasser
                                        ",100, ml,8,1605
30651," Gemüsebrühe
                                        ",50, ml,8,1605
30659," Milch
                                        ",400, ml,8,1605
30672," Wasser
                                        ",150, ml,8,1605
30682," Wasser
                                        ",350, ml,8,1605
30689," Olivenöl
                                        ",100, ml,8,1605
30705," Milch
                                        ",100, ml,8,1605
30734," Kokosnuss-Kochcreme
                                        ",250, ml,8,1605
30763," Milch
                                        ",250, ml,8,1605
30804," Milch
                                        ",100, ml,8,1605
30829," Olivenöl
                                        ",100, ml,8,1605
30841," Milch
                                        ",150, ml,8,1605
30847," Gemüsebrühe
                                        ",500, ml,8,1605
30848," Sahne
                                        ",125, ml,8,1605
30852," Milch
                                        ",150, ml,8,1605
30877," Milch
                                        ",220, ml,8,1605
30893," Milch
                                        ",240, ml,8,1605
30904," Rinderfond
                                        ",300, ml,8,1605
30909," Milch
                                        ",200, ml,8,1605
30926," lauwarme Milch
                                        ",120, ml,8,1605
30939," Milch
                                        ",650, ml,8,1605
30954," Gemüsebrühe
                                        ",500, ml,8,1605
30955," ja! Vollmilch
                                        ",400, ml,8,1605
30977," Orangensaft
                                        ",200, ml,8,1605
30995," lauwarmes Wasser
                                        ",450, ml,8,1605
31007," Vollmilch
                                        ",475, ml,8,1605
31034," Öl
                                        ",60, ml,8,1605
31043," Worcestershire Sauce
                                        ",80, ml,8,1605
31067," Öl
                                        ",50, ml,8,1605
31078," Rinderbrühe
                                        ",150, ml,8,1605
31081," Milch
                                        ",200, ml,8,1605
31087," Kokosmilch
                                        ",800, ml,8,1605
31091," Maracujasaft
                                        ",110, ml,8,1605
31103," Wasser
                                        ",250, ml,8,1605
31110," Ananassaft
                                        ",150, ml,8,1605
31111," Kokosmilch
                                        ",50, ml,8,1605
31112," Schlagsahne
                                        ",25, ml,8,1605
31125," Milch
                                        ",500, ml,8,1605
31131," Aprikosensaft
                                        ",500, ml,8,1605
31182," Sahne
                                        ",200, ml,8,1605
31183," Gemüsebrühe
                                        ",100, ml,8,1605
31192," Rapsöl
                                        ",50, ml,8,1605
31201," Apfelsaft
                                        ",60, ml,8,1605
31222," Weißweinessig
                                        ",600, ml,8,1605
31223," Wasser
                                        ",800, ml,8,1605
31232," Sahne
                                        ",500, ml,8,1605
31234," gesüßte Kondensmilch
                                        ",150, ml,8,1605
31259," Gemüsebrühe
                                        ",200, ml,8,1605
31260," Sahne
                                        ",100, ml,8,1605
31295," Milch
                                        ",200, ml,8,1605
31306," Wodka
                                        ",100, ml,8,1605
31335," Olivenöl
                                        ",100, ml,8,1605
31341," Gemüsebrühe
                                        ",650, ml,8,1605
31352," Milch
                                        ",250, ml,8,1605
31367," Milch
                                        ",270, ml,8,1605
31378," Brühe
                                        ",300, ml,8,1605
31380," Gurkenwasser
                                        ",200, ml,8,1605
31390," Milch
                                        ",100, ml,8,1605
31401," Milch
                                        ",125, ml,8,1605
31439," REWE Beste Wahl stückige Tomaten
                                        ",425, ml,8,1605
31445," Milch
                                        ",200, ml,8,1605
31456," Milch
                                        ",170, ml,8,1605
31465," Milch
                                        ",250, ml,8,1605
31485," Gemüsebrühe
                                        ",500, ml,8,1605
31490," Apfelsaft
                                        ",500, ml,8,1605
31569," Wasser
                                        ",50, ml,8,1605
31589," Wasser
                                        ",150, ml,8,1605
31591," Kaffee
                                        ",300, ml,8,1605
31592," Milch
                                        ",50, ml,8,1605
31612," Kaffee
                                        ",300, ml,8,1605
31615," Milch
                                        ",50, ml,8,1605
31619," Kaffee
                                        ",300, ml,8,1605
31622," Milch
                                        ",100, ml,8,1605
31624," Wasser
                                        ",500, ml,8,1605
31625," Milch
                                        ",150, ml,8,1605
31640," Kaffee
                                        ",200, ml,8,1605
31683," Brühe
                                        ",380, ml,8,1605
31705," Kokosmilch
                                        ",400, ml,8,1605
31712," Milch
                                        ",400, ml,8,1605
31716," Milch
                                        ",300, ml,8,1605
31736," Vollmilch
                                        ",75, ml,8,1605
31737," Schlagsahne
                                        ",100, ml,8,1605
31747," Wasser
                                        ",500, ml,8,1605
31748," Kaffee
                                        ",400, ml,8,1605
31760," Sojasoße
                                        ",30, ml,8,1605
31762," Balsamico
                                        ",15, ml,8,1605
31790," Wasser
                                        ",50, ml,8,1605
31802," scharfer Salsa-Dip 
                                        ",200, ml,8,1605
31809," Sahne
                                        ",200, ml,8,1605
31852," Kokosmilch
                                        ",200, ml,8,1605
31891," REWE Bio Nativ. Olivenöl
                                        ",100, ml,8,1605
31916," Wasser
                                        ",250, ml,8,1605
31938," Gemüsebrühe
                                        ",180, ml,8,1605
31950," ja! frische Vollmilch (3,5 %)
                                        ",500, ml,8,1605
31964," trockener Sekt
                                        ",750, ml,8,1605
32012," Wasser
                                        ",50, ml,8,1605
32013," Kokoswasser
                                        ",50, ml,8,1605
32014," Sprite
                                        ",200, ml,8,1605
32045," Milch
                                        ",175, ml,8,1605
32051," Espresso (stark)
                                        ",70, ml,8,1605
32062," Schlagsahne
                                        ",300, ml,8,1605
32120," Wasser
                                        ",100, ml,8,1605
32148," Olivenöl
                                        ",100, ml,8,1605
32152," Gemüsebrühe
                                        ",200, ml,8,1605
32168," Milch
                                        ",140, ml,8,1605
32189," Wasser
                                        ",300, ml,8,1605
32191," starker Kaffee
                                        ",180, ml,8,1605
32217," Gemüsebrühe
                                        ",100, ml,8,1605
32226," Wasser
                                        ",120, ml,8,1605
32230," Milch
                                        ",100, ml,8,1605
32256," Milch
                                        ",195, ml,8,1605
32274," Rotwein
                                        ",300, ml,8,1605
32276," Fleischfond
                                        ",300, ml,8,1605
32305," Malzbier
                                        ",200, ml,8,1605
32318," Milch
                                        ",160, ml,8,1605
32323," Olivenöl
                                        ",70, ml,8,1605
32333," Weißwein
                                        ",125, ml,8,1605
32334," Brühe
                                        ",550, ml,8,1605
32349," Wasser
                                        ",100, ml,8,1605
32354," Rosé Sekt
                                        ",150, ml,8,1605
32355," Rhabarbersaft
                                        ",70, ml,8,1605
32380," Milch
                                        ",120, ml,8,1605
32381," Sahne
                                        ",200, ml,8,1605
32387," Milch
                                        ",220, ml,8,1605
32393," Olivenöl
                                        ",40, ml,8,1605
32406," Gemüsebrühe
                                        ",200, ml,8,1605
32424," Öl
                                        ",320, ml,8,1605
32425," Wasser
                                        ",320, ml,8,1605
32430," Milch
                                        ",800, ml,8,1605
32445," Buttermilch
                                        ",70, ml,8,1605
32462," Buttermilch
                                        ",250, ml,8,1605
32463," Öl
                                        ",100, ml,8,1605
32490," Milch
                                        ",50, ml,8,1605
32603," Sahne
                                        ",210, ml,8,1605
32631," Gemüsebrühe
                                        ",150, ml,8,1605
32675," Multivitaminsaft, rot
                                        ",125, ml,8,1605
32694," Schlagsahne
                                        ",200, ml,8,1605
32702," Milch
                                        ",300, ml,8,1605
32707," Sahne
                                        ",30, ml,8,1605
32711," ja! H-Milch, 1,5 %
                                        ",350, ml,8,1605
32734," Kokosmilch
                                        ",300, ml,8,1605
32759," Honig
                                        ",50, ml,8,1605
32782," Apfelsaft
                                        ",200, ml,8,1605
32793," Gemüsebrühe
                                        ",400, ml,8,1605
32801," Reisessig
                                        ",20, ml,8,1605
32814," Gemüsebrühe
                                        ",400, ml,8,1605
32820," Pink Guave Saft
                                        ",300, ml,8,1605
32821," Kokosnusswasser
                                        ",100, ml,8,1605
32827," Cachaca
                                        ",100, ml,8,1605
32834," Milch
                                        ",120, ml,8,1605
32866," Milch
                                        ",700, ml,8,1605
32890," Milch
                                        ",300, ml,8,1605
32902," Milch 
                                        ",250, ml,8,1605
32911," Milch
                                        ",300, ml,8,1605
32916," Sahne
                                        ",50, ml,8,1605
32928," Wasser
                                        ",400, ml,8,1605
32940," Sahne
                                        ",100, ml,8,1605
32959," Apfelessig
                                        ",100, ml,8,1605
33010," Buttermilch
                                        ",300, ml,8,1605
33030," Martini
                                        ",80, ml,8,1605
33031," Weißwein
                                        ",100, ml,8,1605
33032," Fischfond
                                        ",500, ml,8,1605
33033," Sahne
                                        ",250, ml,8,1605
33044," Fischfond
                                        ",200, ml,8,1605
33045," Kokosmilch
                                        ",100, ml,8,1605
33058," Olivenöl
                                        ",100, ml,8,1605
33072," Orangensaft
                                        ",100, ml,8,1605
33080," Pasta-Sauce Arrabbiata
                                        ",60, ml,8,1605
33119," Sojasoße
                                        ",60, ml,8,1605
33120," angerührte Maisstärke
                                        ",60, ml,8,1605
33122," frisch gepresster Orangensaft
                                        ",180, ml,8,1605
33139," Öl
                                        ",20, ml,8,1605
33140," Milch
                                        ",300, ml,8,1605
33155," Kokosmilch
                                        ",600, ml,8,1605
33156," Gemüsebrühe
                                        ",400, ml,8,1605
33200," Wasser
                                        ",200, ml,8,1605
33253," Sahne
                                        ",300, ml,8,1605
33258," Milch
                                        ",75, ml,8,1605
33284," Sahne
                                        ",200, ml,8,1605
33293," Kokosmilch
                                        ",120, ml,8,1605
33312," Gemüsebrühe
                                        ",200, ml,8,1605
33325," Milch
                                        ",200, ml,8,1605
33336," Rhabarber-Nektar
                                        ",450, ml,8,1605
33347," REWE Bio Schlagsahne
                                        ",100, ml,8,1605
33369," Milch
                                        ",250, ml,8,1605
33405," Wasser
                                        ",150, ml,8,1605
33412," REWE Bio Rapsöl
                                        ",100, ml,8,1605
33438," Brühe
                                        ",120, ml,8,1605
33439," REWE Bio Schlagsahne
                                        ",200, ml,8,1605
33469," Bier (z. B. Dunkelbier, Stout, IPA, etc.)
                                        ",125, ml,8,1605
33502," Rinder- oder Gemüsebrühe
                                        ",80, ml,8,1605
33525," Brühe 
                                        ",200, ml,8,1605
33526," Sahne 
                                        ",100, ml,8,1605
33539," Sahne
                                        ",750, ml,8,1605
33550," Milch
                                        ",125, ml,8,1605
33568," Olivenöl
                                        ",50, ml,8,1605
33573," Olivenöl
                                        ",40, ml,8,1605
33584," Hühnerbrühe
                                        ",350, ml,8,1605
33601," Milch
                                        ",100, ml,8,1605
33626," Sahne
                                        ",200, ml,8,1605
33640," Wasser
                                        ",270, ml,8,1605
33650," Milch
                                        ",500, ml,8,1605
33663," Sonnenblumenöl
                                        ",100, ml,8,1605
33664," Mandeldrink
                                        ",120, ml,8,1605
33681," frisch gepresster Orangensaft
                                        ",80, ml,8,1605
33687," Milch
                                        ",100, ml,8,1605
33691," REWE Bio Haferdrink
                                        ",500, ml,8,1605
33713," Brühe
                                        ",300, ml,8,1605
33714," Sahne 
                                        ",200, ml,8,1605
33723," Gemüsebrühe
                                        ",50, ml,8,1605
33733," Milch
                                        ",100, ml,8,1605
33746," Milch
                                        ",500, ml,8,1605
33772," Gemüsebrühe
                                        ",300, ml,8,1605
33776," Milch
                                        ",200, ml,8,1605
33777," Geflügelfond
                                        ",300, ml,8,1605
33798," Bier (dunkel)
                                        ",270, ml,8,1605
33799," starker Kaffee
                                        ",200, ml,8,1605
33804," Sahne
                                        ",200, ml,8,1605
33813," Fischfond
                                        ",400, ml,8,1605
33830," Milch
                                        ",150, ml,8,1605
33849," Milch
                                        ",100, ml,8,1605
33852," Sahne
                                        ",500, ml,8,1605
33853," Weizenbier
                                        ",150, ml,8,1605
33857," Haferdrink
                                        ",250, ml,8,1605
33863," Sonnenblumenöl
                                        ",50, ml,8,1605
33905," Sahne
                                        ",100, ml,8,1605
33917," Sonnenblumenöl
                                        ",125, ml,8,1605
33921," Wasser
                                        ",350, ml,8,1605
33974," Bier (dunkel)
                                        ",500, ml,8,1605
33983," Sahne
                                        ",200, ml,8,1605
34008," Milch  
                                        ",175, ml,8,1605
34040," Milch
                                        ",80, ml,8,1605
34071," Wasser
                                        ",200, ml,8,1605
34119," trockener Weißwein
                                        ",200, ml,8,1605
34136," Milch
                                        ",150, ml,8,1605
34149," Sahne
                                        ",200, ml,8,1605
34160," Gemüsebrühe
                                        ",350, ml,8,1605
34177," Milch
                                        ",100, ml,8,1605
34269," REWE Bio Milch
                                        ",250, ml,8,1605
34275," Milch
                                        ",150, ml,8,1605
34302," Gemüsebrühe
                                        ",300, ml,8,1605
34354," Sahne
                                        ",150, ml,8,1605
34356," Wasser
                                        ",500, ml,8,1605
34360," Ananassaft
                                        ",400, ml,8,1605
34413," Cognac
                                        ",20, ml,8,1605
34414," REWE Bio Schlagsahne
                                        ",100, ml,8,1605
34428," Milch
                                        ",250, ml,8,1605
34443," Milch
                                        ",510, ml,8,1605
34450," Milch
                                        ",300, ml,8,1605
34469," Sprudelwasser
                                        ",100, ml,8,1605
34477," Mineralwasser mit Kohlensäure
                                        ",150, ml,8,1605
34500," Sahne
                                        ",100, ml,8,1605
34521," Vollmilch
                                        ",625, ml,8,1605
34541," Mandeldrink
                                        ",200, ml,8,1605
34548," Milch (1,5 % Fett)
                                        ",175, ml,8,1605
34566," Buttermilch
                                        ",250, ml,8,1605
34588," Vollmilch
                                        ",250, ml,8,1605
34604," Sojadrink
                                        ",200, ml,8,1605
34605," Sprudelwasser
                                        ",40, ml,8,1605
34608," Milch
                                        ",960, ml,8,1605
34619," Olivenöl
                                        ",50, ml,8,1605
34626," Milch
                                        ",200, ml,8,1605
34646," helles Bier
                                        ",300, ml,8,1605
34659," Milch
                                        ",150, ml,8,1605
34672," Milch
                                        ",250, ml,8,1605
34699," Rotwein trocken
                                        ",375, ml,8,1605
34707," Geflügelfond
                                        ",250, ml,8,1605
34713," neutrales Pflanzenöl
                                        ",125, ml,8,1605
34714," Limonade (Zitrone oder Orange)
                                        ",175, ml,8,1605
34744," Rinderfond
                                        ",250, ml,8,1605
34745," Sahne
                                        ",120, ml,8,1605
34747," Sahne
                                        ",200, ml,8,1605
34775," Milch
                                        ",390, ml,8,1605
34804," Wasser
                                        ",400, ml,8,1605
34806," Sahne
                                        ",200, ml,8,1605
34810," Wasser
                                        ",300, ml,8,1605
34813," REWE to go Smoothie (Apfel-Mango-Maracuja)
                                        ",250, ml,8,1605
34820," Rinderfond
                                        ",500, ml,8,1605
34821," belgisches Bier (z. B. Leffe Brune)
                                        ",330, ml,8,1605
34851," Sonnenblumenöl
                                        ",120, ml,8,1605
34863," Milch
                                        ",60, ml,8,1605
34875," Wasser
                                        ",175, ml,8,1605
34899," Gemüsebrühe
                                        ",250, ml,8,1605
34913," Milch
                                        ",340, ml,8,1605
34932," Apfelessig
                                        ",160, ml,8,1605
34937," Wasser
                                        ",250, ml,8,1605
34952," trockener Sekt
                                        ",750, ml,8,1605
34953," Mineralwasser
                                        ",400, ml,8,1605
34954," Hefeweizen
                                        ",500, ml,8,1605
34965," Rotwein (trocken)
                                        ",250, ml,8,1605
34979," Sojamilch
                                        ",200, ml,8,1605
34980," Sojasahne
                                        ",250, ml,8,1605
34991," Milch
                                        ",250, ml,8,1605
34992," Sahne
                                        ",100, ml,8,1605
35001," Fleischbrühe
                                        ",250, ml,8,1605
35008," Hafermilch
                                        ",400, ml,8,1605
35025," Milch
                                        ",200, ml,8,1605
35038," Milch
                                        ",800, ml,8,1605
35039," Sprudelwasser
                                        ",200, ml,8,1605
35043," Sahne
                                        ",350, ml,8,1605
35055," Milch
                                        ",500, ml,8,1605
35071," Fleischbrühe
                                        ",400, ml,8,1605
35084," Sprudelwasser
                                        ",100, ml,8,1605
35093," Vollmilch
                                        ",120, ml,8,1605
35099," Wasser
                                        ",250, ml,8,1605
35148," Zuckerrübensirup
                                        ",200, ml,8,1605
35153," warmes Wasser
                                        ",100, ml,8,1605
35171," Brühe
                                        ",250, ml,8,1605
35177," Sonnenblumenöl
                                        ",200, ml,8,1605
35191," Vollmilch
                                        ",150, ml,8,1605
35195," neutrales Pflanzenöl
                                        ",50, ml,8,1605
35214," Gemüsebrühe
                                        ",100, ml,8,1605
35224," Wasser
                                        ",500, ml,8,1605
35240," Weißwein
                                        ",250, ml,8,1605
35241," Fleischbrühe
                                        ",500, ml,8,1605
35249," vegane Schlagcreme (z.B. Schlagfix)
                                        ",200, ml,8,1605
35289," Gemüsebrühe
                                        ",400, ml,8,1605
35301," Gemüsebrühe
                                        ",800, ml,8,1605
35303," Schlagsahne
                                        ",200, ml,8,1605
35314," Buttermilch
                                        ",500, ml,8,1605
35331," Rinderfond
                                        ",500, ml,8,1605
35374," trockener Weißwein
                                        ",150, ml,8,1605
35400," Sahne
                                        ",150, ml,8,1605
35419," Milch (3,5 %)
                                        ",450, ml,8,1605
35432," Rinderfond
                                        ",500, ml,8,1605
35433," Rotwein
                                        ",250, ml,8,1605
35452," Öl
                                        ",80, ml,8,1605
35476," scharfer Salsa-Dip
                                        ",200, ml,8,1605
35539," Milch
                                        ",100, ml,8,1605
35575," kaltgepresstes Olivenöl
                                        ",150, ml,8,1605
35616," REWE Feine Welt Rinderfond
                                        ",100, ml,8,1605
35633," Milch
                                        ",25, ml,8,1605
35716," Milch
                                        ",125, ml,8,1605
35728," Rotwein (aus dem Burgund)
                                        ",500, ml,8,1605
35729," Rinderbrühe
                                        ",400, ml,8,1605
35734," Milch
                                        ",200, ml,8,1605
35749," Sonnenblumenöl
                                        ",250, ml,8,1605
35750," Eierlikör
                                        ",250, ml,8,1605
35765," Gemüsefond
                                        ",900, ml,8,1605
35788," Milch
                                        ",200, ml,8,1605
35799," Gemüsebrühe
                                        ",100, ml,8,1605
35814," Wasser
                                        ",100, ml,8,1605
35831," Vollmilch
                                        ",140, ml,8,1605
35832," Sonnenblumenöl
                                        ",70, ml,8,1605
35841," Gemüsebrühe
                                        ",200, ml,8,1605
35856," Rinderbrühe
                                        ",100, ml,8,1605
35895," Mineralwasser
                                        ",170, ml,8,1605
35943," Weißwein
                                        ",160, ml,8,1605
35944," Sahne
                                        ",100, ml,8,1605
35976," Gemüsebrühe
                                        ",400, ml,8,1605
36059," Gemüsefond
                                        ",300, ml,8,1605
36077," Olivenöl
                                        ",150, ml,8,1605
36085," Gemüsebrühe
                                        ",200, ml,8,1605
36131," Milch
                                        ",450, ml,8,1605
36169," Weißwein
                                        ",100, ml,8,1605
36170," Gemüsebrühe
                                        ",500, ml,8,1605
36179," Gemüsebrühe
                                        ",800, ml,8,1605
36193," REWE Bio natives Olivenöl extra
                                        ",50, ml,8,1605
36216," Schlagsahne
                                        ",200, ml,8,1605
36217," Milch
                                        ",200, ml,8,1605
36224," Olivenöl
                                        ",100, ml,8,1605
36236," Olivenöl
                                        ",100, ml,8,1605
36260," Kokosmilch
                                        ",200, ml,8,1605
36261," Brühe
                                        ",200, ml,8,1605
36269," Cranberrysaft
                                        ",50, ml,8,1605
36270," Ingwerbier
                                        ",100, ml,8,1605
36296," Sahne
                                        ",200, ml,8,1605
36305," Geflügelfond
                                        ",400, ml,8,1605
36307," Kokosmilch
                                        ",50, ml,8,1605
36356," Kokosmilch
                                        ",200, ml,8,1605
36384," Sojasauce
                                        ",150, ml,8,1605
36385," Gemüsebrühe
                                        ",200, ml,8,1605
36423," Metaxa
                                        ",100, ml,8,1605
36424," Gemüsebrühe
                                        ",50, ml,8,1605
36425," Sahne
                                        ",200, ml,8,1605
36539," Gemüsebrühe (Instant)
                                        ",200, ml,8,1605
36579," Gemüsebrühe
                                        ",350, ml,8,1605
36583," Milch
                                        ",250, ml,8,1605
36597," Gemüsebrühe
                                        ",500, ml,8,1605
36609," Wasser
                                        ",200, ml,8,1605
36611," Sahne
                                        ",10, ml,8,1605
36622," Weißwein
                                        ",120, ml,8,1605
36626," Sahne
                                        ",180, ml,8,1605
36627," Milch
                                        ",100, ml,8,1605
36643," Pflanzenöl
                                        ",200, ml,8,1605
36651," Milch
                                        ",350, ml,8,1605
36664," Milch
                                        ",150, ml,8,1605
36681," REWE Bio Schlagsahne
                                        ",150, ml,8,1605
36685," REWE Beste Wahl Peanutbutter Eiscreme
                                        ",500, ml,8,1605
36686," Vollmilch
                                        ",200, ml,8,1605
36695," Gemüsebrühe
                                        ",150, ml,8,1605
36701," Milch
                                        ",400, ml,8,1605
36726," Milch
                                        ",800, ml,8,1605
36736," Wasser
                                        ",50, ml,8,1605
36747," Happy Day Maracuja Saft
                                        ",400, ml,8,1605
36748," Sodawasser
                                        ",100, ml,8,1605
36758," REWE Bio fettarme Milch
                                        ",300, ml,8,1605
36810," Sonnenblumenöl
                                        ",75, ml,8,1605
36819," Milch
                                        ",300, ml,8,1605
36820," Sonnenblumenöl
                                        ",75, ml,8,1605
36833," Milch
                                        ",200, ml,8,1605
36882," Zuckerrübensirup
                                        ",200, ml,8,1605
36928," Gemüsebrühe
                                        ",800, ml,8,1605
36977," Frittieröl
                                        ",600, ml,8,1605
36999," Öl
                                        ",50, ml,8,1605
37039," REWE Bio Milch
                                        ",100, ml,8,1605
37041," REWE Bio Gemüsebrühe (Instant)
                                        ",200, ml,8,1605
37051," Apfelsaft
                                        ",100, ml,8,1605
37096," Gemüsebrühe
                                        ",600, ml,8,1605
37105," Milch
                                        ",100, ml,8,1605
37128," Sojadrink
                                        ",200, ml,8,1605
37148," Gemüsebrühe
                                        ",200, ml,8,1605
37165," Buttermilch
                                        ",200, ml,8,1605
37190," Wasser
                                        ",100, ml,8,1605
37192," Buttermilch
                                        ",200, ml,8,1605
37204," Milch
                                        ",150, ml,8,1605
37207," Öl
                                        ",60, ml,8,1605
37219," Sahne
                                        ",250, ml,8,1605
37224," Mineralwasser
                                        ",500, ml,8,1605
37300," Milch
                                        ",125, ml,8,1605
37312," Sahne
                                        ",250, ml,8,1605
37330," Gemüsebrühe
                                        ",100, ml,8,1605
37340," Taco Sauce
                                        ",150, ml,8,1605
37352," Milch
                                        ",300, ml,8,1605
37365," Rapsöl
                                        ",80, ml,8,1605
37366," Buttermilch
                                        ",300, ml,8,1605
37377," Milch
                                        ",30, ml,8,1605
37406," REWE Condimento Bianco
                                        ",500, ml,8,1605
37437," Sahne
                                        ",400, ml,8,1605
37440," Cointreau
                                        ",40, ml,8,1605
37467," Sojadrink
                                        ",100, ml,8,1605
37469," Wasser
                                        ",100, ml,8,1605
37482," Öl
                                        ",100, ml,8,1605
37484," Sahne
                                        ",665, ml,8,1605
37512," Gemüsebrühe
                                        ",200, ml,8,1605
